record_id,region,trending_date,category_title,videos_count
2020,France,2018-05-22 00:00:00.000000,People & Blogs,36
2021,France,2018-05-23 00:00:00.000000,People & Blogs,48
2022,France,2018-05-24 00:00:00.000000,People & Blogs,62
2023,France,2018-05-25 00:00:00.000000,People & Blogs,32
2024,France,2018-05-26 00:00:00.000000,People & Blogs,42
2025,France,2018-05-27 00:00:00.000000,People & Blogs,44
2026,France,2018-05-28 00:00:00.000000,People & Blogs,30
2027,France,2018-05-29 00:00:00.000000,People & Blogs,42
2028,France,2018-05-30 00:00:00.000000,People & Blogs,38
2029,France,2018-05-31 00:00:00.000000,People & Blogs,38
2030,France,2018-06-01 00:00:00.000000,People & Blogs,38
2031,France,2018-06-02 00:00:00.000000,People & Blogs,58
2032,France,2018-06-03 00:00:00.000000,People & Blogs,52
2033,France,2018-06-04 00:00:00.000000,People & Blogs,46
2034,France,2018-06-05 00:00:00.000000,People & Blogs,44
2035,France,2018-06-06 00:00:00.000000,People & Blogs,48
2036,France,2018-06-07 00:00:00.000000,People & Blogs,48
2037,France,2018-06-08 00:00:00.000000,People & Blogs,36
2038,France,2018-06-09 00:00:00.000000,People & Blogs,60
2039,France,2018-06-10 00:00:00.000000,People & Blogs,42
2040,France,2018-06-11 00:00:00.000000,People & Blogs,54
2041,France,2018-06-12 00:00:00.000000,People & Blogs,52
2042,France,2018-06-13 00:00:00.000000,People & Blogs,48
2043,France,2018-06-14 00:00:00.000000,People & Blogs,42
2044,France,2017-11-15 00:00:00.000000,Pets & Animals,2
2045,France,2017-11-16 00:00:00.000000,Pets & Animals,4
2046,France,2017-11-17 00:00:00.000000,Pets & Animals,2
2047,France,2017-11-19 00:00:00.000000,Pets & Animals,2
2048,France,2017-11-21 00:00:00.000000,Pets & Animals,2
2049,France,2017-11-22 00:00:00.000000,Pets & Animals,2
2050,France,2017-11-23 00:00:00.000000,Pets & Animals,4
2051,France,2017-11-24 00:00:00.000000,Pets & Animals,8
2052,France,2017-11-25 00:00:00.000000,Pets & Animals,4
2053,France,2017-11-27 00:00:00.000000,Pets & Animals,6
2054,France,2017-11-28 00:00:00.000000,Pets & Animals,2
2055,France,2017-11-30 00:00:00.000000,Pets & Animals,2
2056,France,2017-12-01 00:00:00.000000,Pets & Animals,6
2057,France,2017-12-03 00:00:00.000000,Pets & Animals,4
2058,France,2017-12-04 00:00:00.000000,Pets & Animals,4
2059,France,2017-12-05 00:00:00.000000,Pets & Animals,4
2060,France,2017-12-06 00:00:00.000000,Pets & Animals,4
2061,France,2017-12-07 00:00:00.000000,Pets & Animals,4
2062,France,2017-12-09 00:00:00.000000,Pets & Animals,4
2063,France,2017-12-10 00:00:00.000000,Pets & Animals,2
2064,France,2017-12-12 00:00:00.000000,Pets & Animals,2
2065,France,2017-12-13 00:00:00.000000,Pets & Animals,2
2066,France,2017-12-14 00:00:00.000000,Pets & Animals,2
2067,France,2017-12-15 00:00:00.000000,Pets & Animals,6
2068,France,2017-12-17 00:00:00.000000,Pets & Animals,2
2069,France,2017-12-20 00:00:00.000000,Pets & Animals,4
2070,France,2017-12-21 00:00:00.000000,Pets & Animals,2
2071,France,2017-12-22 00:00:00.000000,Pets & Animals,2
2072,France,2017-12-23 00:00:00.000000,Pets & Animals,2
2073,France,2017-12-27 00:00:00.000000,Pets & Animals,2
2074,France,2017-12-28 00:00:00.000000,Pets & Animals,2
2075,France,2017-12-29 00:00:00.000000,Pets & Animals,2
2076,France,2017-12-30 00:00:00.000000,Pets & Animals,2
2077,France,2018-01-03 00:00:00.000000,Pets & Animals,6
2078,France,2018-01-04 00:00:00.000000,Pets & Animals,4
2079,France,2018-01-05 00:00:00.000000,Pets & Animals,2
2080,France,2018-01-06 00:00:00.000000,Pets & Animals,2
2081,France,2018-01-12 00:00:00.000000,Pets & Animals,2
2082,France,2018-01-13 00:00:00.000000,Pets & Animals,2
2083,France,2018-01-17 00:00:00.000000,Pets & Animals,2
2084,France,2018-01-19 00:00:00.000000,Pets & Animals,2
2085,France,2018-01-20 00:00:00.000000,Pets & Animals,2
2086,France,2018-01-21 00:00:00.000000,Pets & Animals,4
2087,France,2018-01-22 00:00:00.000000,Pets & Animals,2
2088,France,2018-01-23 00:00:00.000000,Pets & Animals,2
2089,France,2018-01-26 00:00:00.000000,Pets & Animals,2
2090,France,2018-01-27 00:00:00.000000,Pets & Animals,2
2091,France,2018-01-29 00:00:00.000000,Pets & Animals,4
2092,France,2018-01-30 00:00:00.000000,Pets & Animals,4
2093,France,2018-01-31 00:00:00.000000,Pets & Animals,2
2094,France,2018-02-01 00:00:00.000000,Pets & Animals,10
2095,France,2018-02-02 00:00:00.000000,Pets & Animals,4
2096,France,2018-02-03 00:00:00.000000,Pets & Animals,4
2097,France,2018-02-04 00:00:00.000000,Pets & Animals,2
2098,France,2018-02-05 00:00:00.000000,Pets & Animals,4
2099,France,2018-02-06 00:00:00.000000,Pets & Animals,4
2100,France,2018-02-07 00:00:00.000000,Pets & Animals,4
2101,France,2018-02-10 00:00:00.000000,Pets & Animals,4
2102,France,2018-02-11 00:00:00.000000,Pets & Animals,2
2103,France,2018-02-12 00:00:00.000000,Pets & Animals,4
2104,France,2018-02-13 00:00:00.000000,Pets & Animals,4
2105,France,2018-02-14 00:00:00.000000,Pets & Animals,4
2106,France,2018-02-15 00:00:00.000000,Pets & Animals,4
2107,France,2018-02-16 00:00:00.000000,Pets & Animals,4
2108,France,2018-02-17 00:00:00.000000,Pets & Animals,2
2109,France,2018-02-18 00:00:00.000000,Pets & Animals,6
2110,France,2018-02-19 00:00:00.000000,Pets & Animals,2
2111,France,2018-02-20 00:00:00.000000,Pets & Animals,2
2112,France,2018-02-21 00:00:00.000000,Pets & Animals,2
2113,France,2018-02-22 00:00:00.000000,Pets & Animals,6
2114,France,2018-02-23 00:00:00.000000,Pets & Animals,2
2115,France,2018-02-24 00:00:00.000000,Pets & Animals,4
2116,France,2018-02-25 00:00:00.000000,Pets & Animals,2
2117,France,2018-02-27 00:00:00.000000,Pets & Animals,2
2118,France,2018-02-28 00:00:00.000000,Pets & Animals,4
2119,France,2018-03-01 00:00:00.000000,Pets & Animals,6
2120,France,2018-03-02 00:00:00.000000,Pets & Animals,4
2121,France,2018-03-03 00:00:00.000000,Pets & Animals,4
2122,France,2018-03-04 00:00:00.000000,Pets & Animals,2
2123,France,2018-03-06 00:00:00.000000,Pets & Animals,2
2124,France,2018-03-07 00:00:00.000000,Pets & Animals,2
2125,France,2018-03-08 00:00:00.000000,Pets & Animals,6
2126,France,2018-03-09 00:00:00.000000,Pets & Animals,2
2127,France,2018-03-10 00:00:00.000000,Pets & Animals,4
2128,France,2018-03-11 00:00:00.000000,Pets & Animals,4
2129,France,2018-03-12 00:00:00.000000,Pets & Animals,2
2130,France,2018-03-13 00:00:00.000000,Pets & Animals,4
2131,France,2018-03-14 00:00:00.000000,Pets & Animals,4
2132,France,2018-03-15 00:00:00.000000,Pets & Animals,4
2133,France,2018-03-16 00:00:00.000000,Pets & Animals,2
2134,France,2018-03-17 00:00:00.000000,Pets & Animals,4
2135,France,2018-03-18 00:00:00.000000,Pets & Animals,2
2136,France,2018-03-19 00:00:00.000000,Pets & Animals,4
2137,France,2018-03-20 00:00:00.000000,Pets & Animals,2
2138,France,2018-03-21 00:00:00.000000,Pets & Animals,2
2139,France,2018-03-22 00:00:00.000000,Pets & Animals,2
2140,France,2018-03-23 00:00:00.000000,Pets & Animals,2
2141,France,2018-03-24 00:00:00.000000,Pets & Animals,2
2142,France,2018-03-25 00:00:00.000000,Pets & Animals,4
2143,France,2018-03-26 00:00:00.000000,Pets & Animals,6
2144,France,2018-03-27 00:00:00.000000,Pets & Animals,2
2145,France,2018-03-30 00:00:00.000000,Pets & Animals,4
2146,France,2018-03-31 00:00:00.000000,Pets & Animals,6
2147,France,2018-04-01 00:00:00.000000,Pets & Animals,2
2148,France,2018-04-02 00:00:00.000000,Pets & Animals,2
2149,France,2018-04-04 00:00:00.000000,Pets & Animals,6
2150,France,2018-04-14 00:00:00.000000,Pets & Animals,8
2151,France,2018-04-15 00:00:00.000000,Pets & Animals,8
2152,France,2018-04-16 00:00:00.000000,Pets & Animals,2
2153,France,2018-04-17 00:00:00.000000,Pets & Animals,2
2154,France,2018-04-20 00:00:00.000000,Pets & Animals,2
2155,France,2018-04-21 00:00:00.000000,Pets & Animals,2
2156,France,2018-04-22 00:00:00.000000,Pets & Animals,2
2157,France,2018-04-23 00:00:00.000000,Pets & Animals,2
2158,France,2018-04-25 00:00:00.000000,Pets & Animals,2
2159,France,2018-04-28 00:00:00.000000,Pets & Animals,4
2160,France,2018-04-29 00:00:00.000000,Pets & Animals,4
2161,France,2018-04-30 00:00:00.000000,Pets & Animals,2
2162,France,2018-05-01 00:00:00.000000,Pets & Animals,4
2163,France,2018-05-03 00:00:00.000000,Pets & Animals,2
2164,France,2018-05-05 00:00:00.000000,Pets & Animals,2
2165,France,2018-05-07 00:00:00.000000,Pets & Animals,2
2166,France,2018-05-11 00:00:00.000000,Pets & Animals,2
2167,France,2018-05-13 00:00:00.000000,Pets & Animals,2
2168,France,2018-05-14 00:00:00.000000,Pets & Animals,6
2169,France,2018-05-15 00:00:00.000000,Pets & Animals,2
2170,France,2018-05-17 00:00:00.000000,Pets & Animals,2
2171,France,2018-05-18 00:00:00.000000,Pets & Animals,4
2172,France,2018-05-19 00:00:00.000000,Pets & Animals,2
2173,France,2018-05-20 00:00:00.000000,Pets & Animals,4
2174,France,2018-05-21 00:00:00.000000,Pets & Animals,2
2175,France,2018-05-22 00:00:00.000000,Pets & Animals,2
2176,France,2018-05-23 00:00:00.000000,Pets & Animals,2
2177,France,2018-05-24 00:00:00.000000,Pets & Animals,4
2178,France,2018-05-25 00:00:00.000000,Pets & Animals,2
2179,France,2018-05-26 00:00:00.000000,Pets & Animals,4
2180,France,2018-05-27 00:00:00.000000,Pets & Animals,2
2181,France,2018-05-31 00:00:00.000000,Pets & Animals,2
2182,France,2018-06-01 00:00:00.000000,Pets & Animals,2
2183,France,2018-06-02 00:00:00.000000,Pets & Animals,4
2184,France,2018-06-03 00:00:00.000000,Pets & Animals,4
2185,France,2018-06-04 00:00:00.000000,Pets & Animals,4
2186,France,2018-06-10 00:00:00.000000,Pets & Animals,2
2187,France,2018-06-11 00:00:00.000000,Pets & Animals,2
2188,France,2018-06-12 00:00:00.000000,Pets & Animals,2
2189,France,2018-06-13 00:00:00.000000,Pets & Animals,4
2190,France,2018-06-14 00:00:00.000000,Pets & Animals,4
2191,France,2017-11-14 00:00:00.000000,Science & Technology,10
2192,France,2017-11-15 00:00:00.000000,Science & Technology,20
2193,France,2017-11-16 00:00:00.000000,Science & Technology,16
2194,France,2017-11-17 00:00:00.000000,Science & Technology,24
2195,France,2017-11-18 00:00:00.000000,Science & Technology,14
2196,France,2017-11-19 00:00:00.000000,Science & Technology,14
2197,France,2017-11-20 00:00:00.000000,Science & Technology,8
2198,France,2017-11-21 00:00:00.000000,Science & Technology,10
2199,France,2017-11-22 00:00:00.000000,Science & Technology,4
2200,France,2017-11-23 00:00:00.000000,Science & Technology,8
2201,France,2017-11-24 00:00:00.000000,Science & Technology,10
2202,France,2017-11-25 00:00:00.000000,Science & Technology,10
2203,France,2017-11-26 00:00:00.000000,Science & Technology,14
2204,France,2017-11-27 00:00:00.000000,Science & Technology,12
2205,France,2017-11-28 00:00:00.000000,Science & Technology,8
2206,France,2017-11-29 00:00:00.000000,Science & Technology,8
2207,France,2017-11-30 00:00:00.000000,Science & Technology,8
2208,France,2017-12-01 00:00:00.000000,Science & Technology,2
2209,France,2017-12-02 00:00:00.000000,Science & Technology,8
2210,France,2017-12-03 00:00:00.000000,Science & Technology,8
2211,France,2017-12-04 00:00:00.000000,Science & Technology,2
2212,France,2017-12-05 00:00:00.000000,Science & Technology,4
2213,France,2017-12-06 00:00:00.000000,Science & Technology,10
2214,France,2017-12-07 00:00:00.000000,Science & Technology,10
2215,France,2017-12-08 00:00:00.000000,Science & Technology,8
2216,France,2017-12-09 00:00:00.000000,Science & Technology,10
2217,France,2017-12-10 00:00:00.000000,Science & Technology,10
2218,France,2017-12-11 00:00:00.000000,Science & Technology,4
2219,France,2017-12-12 00:00:00.000000,Science & Technology,2
2220,France,2017-12-13 00:00:00.000000,Science & Technology,6
2221,France,2017-12-14 00:00:00.000000,Science & Technology,6
2222,France,2017-12-15 00:00:00.000000,Science & Technology,4
2223,France,2017-12-16 00:00:00.000000,Science & Technology,12
2224,France,2017-12-17 00:00:00.000000,Science & Technology,10
2225,France,2017-12-18 00:00:00.000000,Science & Technology,4
2226,France,2017-12-19 00:00:00.000000,Science & Technology,2
2227,France,2017-12-20 00:00:00.000000,Science & Technology,4
2228,France,2017-12-21 00:00:00.000000,Science & Technology,4
2229,France,2017-12-23 00:00:00.000000,Science & Technology,6
2230,France,2017-12-24 00:00:00.000000,Science & Technology,4
2231,France,2017-12-25 00:00:00.000000,Science & Technology,2
2232,France,2017-12-26 00:00:00.000000,Science & Technology,2
2233,France,2017-12-27 00:00:00.000000,Science & Technology,10
2234,France,2017-12-28 00:00:00.000000,Science & Technology,10
2235,France,2017-12-29 00:00:00.000000,Science & Technology,12
2236,France,2017-12-30 00:00:00.000000,Science & Technology,12
2237,France,2017-12-31 00:00:00.000000,Science & Technology,10
2238,France,2018-01-01 00:00:00.000000,Science & Technology,4
2239,France,2018-01-02 00:00:00.000000,Science & Technology,12
2240,France,2018-01-03 00:00:00.000000,Science & Technology,12
2241,France,2018-01-04 00:00:00.000000,Science & Technology,10
2242,France,2018-01-05 00:00:00.000000,Science & Technology,10
2243,France,2018-01-06 00:00:00.000000,Science & Technology,12
2244,France,2018-01-07 00:00:00.000000,Science & Technology,12
2245,France,2018-01-08 00:00:00.000000,Science & Technology,6
2246,France,2018-01-12 00:00:00.000000,Science & Technology,14
2247,France,2018-01-13 00:00:00.000000,Science & Technology,8
2248,France,2018-01-14 00:00:00.000000,Science & Technology,6
2249,France,2018-01-15 00:00:00.000000,Science & Technology,2
2250,France,2018-01-16 00:00:00.000000,Science & Technology,2
2251,France,2018-01-17 00:00:00.000000,Science & Technology,4
2252,France,2018-01-18 00:00:00.000000,Science & Technology,12
2253,France,2018-01-19 00:00:00.000000,Science & Technology,4
2254,France,2018-01-20 00:00:00.000000,Science & Technology,6
2255,France,2018-01-21 00:00:00.000000,Science & Technology,4
2256,France,2018-01-22 00:00:00.000000,Science & Technology,4
2257,France,2018-01-23 00:00:00.000000,Science & Technology,6
2258,France,2018-01-24 00:00:00.000000,Science & Technology,12
2259,France,2018-01-25 00:00:00.000000,Science & Technology,6
2260,France,2018-01-26 00:00:00.000000,Science & Technology,4
2261,France,2018-01-27 00:00:00.000000,Science & Technology,10
2262,France,2018-01-28 00:00:00.000000,Science & Technology,12
2263,France,2018-01-29 00:00:00.000000,Science & Technology,4
2264,France,2018-01-30 00:00:00.000000,Science & Technology,8
2265,France,2018-01-31 00:00:00.000000,Science & Technology,4
2266,France,2018-02-01 00:00:00.000000,Science & Technology,10
2267,France,2018-02-02 00:00:00.000000,Science & Technology,10
2268,France,2018-02-03 00:00:00.000000,Science & Technology,4
2269,France,2018-02-04 00:00:00.000000,Science & Technology,10
2270,France,2018-02-05 00:00:00.000000,Science & Technology,8
2271,France,2018-02-06 00:00:00.000000,Science & Technology,10
2272,France,2018-02-07 00:00:00.000000,Science & Technology,16
2273,France,2018-02-08 00:00:00.000000,Science & Technology,18
2274,France,2018-02-09 00:00:00.000000,Science & Technology,16
2275,France,2018-02-10 00:00:00.000000,Science & Technology,20
2276,France,2018-02-11 00:00:00.000000,Science & Technology,8
2277,France,2018-02-12 00:00:00.000000,Science & Technology,2
2278,France,2018-02-13 00:00:00.000000,Science & Technology,4
2279,France,2018-02-14 00:00:00.000000,Science & Technology,10
2280,France,2018-02-15 00:00:00.000000,Science & Technology,8
2281,France,2018-02-16 00:00:00.000000,Science & Technology,10
2282,France,2018-02-17 00:00:00.000000,Science & Technology,8
2283,France,2018-02-18 00:00:00.000000,Science & Technology,6
2284,France,2018-02-19 00:00:00.000000,Science & Technology,6
2285,France,2018-02-20 00:00:00.000000,Science & Technology,6
2286,France,2018-02-21 00:00:00.000000,Science & Technology,6
2287,France,2018-02-22 00:00:00.000000,Science & Technology,12
2288,France,2018-02-23 00:00:00.000000,Science & Technology,10
2289,France,2018-02-24 00:00:00.000000,Science & Technology,12
2290,France,2018-02-25 00:00:00.000000,Science & Technology,8
2291,France,2018-02-26 00:00:00.000000,Science & Technology,18
2292,France,2018-02-27 00:00:00.000000,Science & Technology,14
2293,France,2018-02-28 00:00:00.000000,Science & Technology,8
2294,France,2018-03-01 00:00:00.000000,Science & Technology,10
2295,France,2018-03-02 00:00:00.000000,Science & Technology,12
2296,France,2018-03-03 00:00:00.000000,Science & Technology,8
2297,France,2018-03-04 00:00:00.000000,Science & Technology,10
2298,France,2018-03-05 00:00:00.000000,Science & Technology,6
2299,France,2018-03-07 00:00:00.000000,Science & Technology,16
2300,France,2018-03-08 00:00:00.000000,Science & Technology,16
2301,France,2018-03-09 00:00:00.000000,Science & Technology,10
2302,France,2018-03-10 00:00:00.000000,Science & Technology,12
2303,France,2018-03-11 00:00:00.000000,Science & Technology,6
2304,France,2018-03-13 00:00:00.000000,Science & Technology,2
2305,France,2018-03-14 00:00:00.000000,Science & Technology,2
2306,France,2018-03-15 00:00:00.000000,Science & Technology,8
2307,France,2018-03-16 00:00:00.000000,Science & Technology,4
2308,France,2018-03-17 00:00:00.000000,Science & Technology,8
2309,France,2018-03-18 00:00:00.000000,Science & Technology,10
2310,France,2018-03-19 00:00:00.000000,Science & Technology,2
2311,France,2018-03-20 00:00:00.000000,Science & Technology,4
2312,France,2018-03-21 00:00:00.000000,Science & Technology,8
2313,France,2018-03-22 00:00:00.000000,Science & Technology,6
2314,France,2018-03-23 00:00:00.000000,Science & Technology,12
2315,France,2018-03-24 00:00:00.000000,Science & Technology,12
2316,France,2018-03-25 00:00:00.000000,Science & Technology,4
2317,France,2018-03-27 00:00:00.000000,Science & Technology,2
2318,France,2018-03-28 00:00:00.000000,Science & Technology,14
2319,France,2018-03-29 00:00:00.000000,Science & Technology,2
2320,France,2018-03-30 00:00:00.000000,Science & Technology,6
2321,France,2018-03-31 00:00:00.000000,Science & Technology,10
2322,France,2018-04-01 00:00:00.000000,Science & Technology,8
2323,France,2018-04-02 00:00:00.000000,Science & Technology,4
2324,France,2018-04-03 00:00:00.000000,Science & Technology,10
2325,France,2018-04-04 00:00:00.000000,Science & Technology,4
2326,France,2018-04-05 00:00:00.000000,Science & Technology,6
2327,France,2018-04-06 00:00:00.000000,Science & Technology,8
2328,France,2018-04-07 00:00:00.000000,Science & Technology,6
2329,France,2018-04-14 00:00:00.000000,Science & Technology,10
2330,France,2018-04-15 00:00:00.000000,Science & Technology,8
2331,France,2018-04-16 00:00:00.000000,Science & Technology,2
2332,France,2018-04-17 00:00:00.000000,Science & Technology,2
2333,France,2018-04-18 00:00:00.000000,Science & Technology,6
2334,France,2018-04-19 00:00:00.000000,Science & Technology,12
2335,France,2018-04-20 00:00:00.000000,Science & Technology,10
2336,France,2018-04-21 00:00:00.000000,Science & Technology,10
2337,France,2018-04-22 00:00:00.000000,Science & Technology,10
2338,France,2018-04-23 00:00:00.000000,Science & Technology,4
2339,France,2018-04-24 00:00:00.000000,Science & Technology,2
2340,France,2018-04-25 00:00:00.000000,Science & Technology,2
2341,France,2018-04-26 00:00:00.000000,Science & Technology,6
2342,France,2018-04-27 00:00:00.000000,Science & Technology,2
2343,France,2018-04-28 00:00:00.000000,Science & Technology,4
2344,France,2018-04-29 00:00:00.000000,Science & Technology,14
2345,France,2018-04-30 00:00:00.000000,Science & Technology,12
2346,France,2018-05-01 00:00:00.000000,Science & Technology,8
2347,France,2018-05-02 00:00:00.000000,Science & Technology,4
2348,France,2018-05-03 00:00:00.000000,Science & Technology,6
2349,France,2018-05-04 00:00:00.000000,Science & Technology,8
2350,France,2018-05-05 00:00:00.000000,Science & Technology,10
2351,France,2018-05-06 00:00:00.000000,Science & Technology,16
2352,France,2018-05-07 00:00:00.000000,Science & Technology,2
2353,France,2018-05-09 00:00:00.000000,Science & Technology,8
2354,France,2018-05-10 00:00:00.000000,Science & Technology,8
2355,France,2018-05-11 00:00:00.000000,Science & Technology,8
2356,France,2018-05-12 00:00:00.000000,Science & Technology,12
2357,France,2018-05-13 00:00:00.000000,Science & Technology,6
2358,France,2018-05-14 00:00:00.000000,Science & Technology,10
2359,France,2018-05-15 00:00:00.000000,Science & Technology,8
2360,France,2018-05-16 00:00:00.000000,Science & Technology,8
2361,France,2018-05-17 00:00:00.000000,Science & Technology,14
2362,France,2018-05-18 00:00:00.000000,Science & Technology,10
2363,France,2018-05-19 00:00:00.000000,Science & Technology,10
2364,France,2018-05-20 00:00:00.000000,Science & Technology,10
2365,France,2018-05-21 00:00:00.000000,Science & Technology,8
2366,France,2018-05-22 00:00:00.000000,Science & Technology,4
2367,France,2018-05-23 00:00:00.000000,Science & Technology,6
2368,France,2018-05-24 00:00:00.000000,Science & Technology,8
2369,France,2018-05-25 00:00:00.000000,Science & Technology,6
2370,France,2018-05-26 00:00:00.000000,Science & Technology,6
2371,France,2018-05-27 00:00:00.000000,Science & Technology,4
2372,France,2018-05-28 00:00:00.000000,Science & Technology,6
2373,France,2018-05-29 00:00:00.000000,Science & Technology,8
2374,France,2018-05-30 00:00:00.000000,Science & Technology,4
2375,France,2018-05-31 00:00:00.000000,Science & Technology,8
2376,France,2018-06-01 00:00:00.000000,Science & Technology,10
2377,France,2018-06-02 00:00:00.000000,Science & Technology,4
2378,France,2018-06-03 00:00:00.000000,Science & Technology,10
2379,France,2018-06-04 00:00:00.000000,Science & Technology,4
2380,France,2018-06-05 00:00:00.000000,Science & Technology,10
2381,France,2018-06-06 00:00:00.000000,Science & Technology,10
2382,France,2018-06-07 00:00:00.000000,Science & Technology,6
2383,France,2018-06-08 00:00:00.000000,Science & Technology,2
2384,France,2018-06-09 00:00:00.000000,Science & Technology,6
2385,France,2018-06-10 00:00:00.000000,Science & Technology,6
2386,France,2018-06-11 00:00:00.000000,Science & Technology,4
2387,France,2018-06-12 00:00:00.000000,Science & Technology,6
2388,France,2018-06-13 00:00:00.000000,Science & Technology,2
2389,France,2018-06-14 00:00:00.000000,Science & Technology,6
2390,France,2017-11-15 00:00:00.000000,Shows,2
2391,France,2017-11-17 00:00:00.000000,Shows,2
2392,France,2017-11-18 00:00:00.000000,Shows,2
2393,France,2017-11-21 00:00:00.000000,Shows,2
2394,France,2017-11-23 00:00:00.000000,Shows,2
2395,France,2017-11-24 00:00:00.000000,Shows,2
2396,France,2017-11-25 00:00:00.000000,Shows,2
2397,France,2017-11-28 00:00:00.000000,Shows,2
2398,France,2017-11-29 00:00:00.000000,Shows,2
2399,France,2017-12-01 00:00:00.000000,Shows,2
2400,France,2017-12-02 00:00:00.000000,Shows,2
2401,France,2017-12-05 00:00:00.000000,Shows,2
2402,France,2017-12-06 00:00:00.000000,Shows,2
2403,France,2017-12-07 00:00:00.000000,Shows,2
2404,France,2017-12-08 00:00:00.000000,Shows,2
2405,France,2017-12-09 00:00:00.000000,Shows,2
2406,France,2017-12-12 00:00:00.000000,Shows,2
2407,France,2017-12-13 00:00:00.000000,Shows,2
2408,France,2017-12-14 00:00:00.000000,Shows,2
2409,France,2017-12-15 00:00:00.000000,Shows,2
2410,France,2017-12-16 00:00:00.000000,Shows,2
2411,France,2017-12-19 00:00:00.000000,Shows,2
2412,France,2017-12-22 00:00:00.000000,Shows,2
2413,France,2017-12-23 00:00:00.000000,Shows,2
2414,France,2017-12-25 00:00:00.000000,Shows,2
2415,France,2017-12-26 00:00:00.000000,Shows,2
2416,France,2017-12-28 00:00:00.000000,Shows,2
2417,France,2017-12-29 00:00:00.000000,Shows,2
2418,France,2017-12-30 00:00:00.000000,Shows,2
2419,France,2018-01-03 00:00:00.000000,Shows,2
2420,France,2018-01-04 00:00:00.000000,Shows,2
2421,France,2018-01-05 00:00:00.000000,Shows,2
2422,France,2018-01-12 00:00:00.000000,Shows,2
2423,France,2018-01-13 00:00:00.000000,Shows,2
2424,France,2018-01-17 00:00:00.000000,Shows,2
2425,France,2018-01-18 00:00:00.000000,Shows,2
2426,France,2018-01-19 00:00:00.000000,Shows,2
2427,France,2018-01-20 00:00:00.000000,Shows,2
2428,France,2018-01-23 00:00:00.000000,Shows,2
2429,France,2018-01-30 00:00:00.000000,Shows,2
2430,France,2018-01-31 00:00:00.000000,Shows,2
2431,France,2018-02-02 00:00:00.000000,Shows,2
2432,France,2018-02-03 00:00:00.000000,Shows,2
2433,France,2018-02-06 00:00:00.000000,Shows,2
2434,France,2018-02-07 00:00:00.000000,Shows,2
2435,France,2018-02-09 00:00:00.000000,Shows,2
2436,France,2018-02-13 00:00:00.000000,Shows,2
2437,France,2018-02-16 00:00:00.000000,Shows,2
2438,France,2018-02-22 00:00:00.000000,Shows,2
2439,France,2018-02-28 00:00:00.000000,Shows,2
2440,France,2018-03-02 00:00:00.000000,Shows,2
2441,France,2018-03-07 00:00:00.000000,Shows,2
2442,France,2018-03-15 00:00:00.000000,Shows,2
2443,France,2018-03-22 00:00:00.000000,Shows,2
2444,France,2018-04-01 00:00:00.000000,Shows,2
2445,France,2018-04-05 00:00:00.000000,Shows,2
2446,France,2018-04-21 00:00:00.000000,Shows,2
2447,France,2018-05-02 00:00:00.000000,Shows,4
2448,France,2018-05-03 00:00:00.000000,Shows,4
2449,France,2018-05-04 00:00:00.000000,Shows,4
2450,France,2018-05-05 00:00:00.000000,Shows,2
2451,France,2018-05-06 00:00:00.000000,Shows,2
2452,France,2018-05-08 00:00:00.000000,Shows,2
2453,France,2018-05-09 00:00:00.000000,Shows,2
2454,France,2018-05-10 00:00:00.000000,Shows,2
2455,France,2018-05-11 00:00:00.000000,Shows,2
2456,France,2018-05-12 00:00:00.000000,Shows,2
2457,France,2018-05-13 00:00:00.000000,Shows,2
2458,France,2018-05-15 00:00:00.000000,Shows,4
2459,France,2018-05-16 00:00:00.000000,Shows,2
2460,France,2018-05-17 00:00:00.000000,Shows,4
2461,France,2018-05-18 00:00:00.000000,Shows,2
2462,France,2018-05-19 00:00:00.000000,Shows,2
2463,France,2018-05-20 00:00:00.000000,Shows,2
2464,France,2018-05-22 00:00:00.000000,Shows,2
2465,France,2018-05-23 00:00:00.000000,Shows,2
2466,France,2018-05-24 00:00:00.000000,Shows,2
2467,France,2018-05-25 00:00:00.000000,Shows,2
2468,France,2018-05-26 00:00:00.000000,Shows,2
2469,France,2018-05-27 00:00:00.000000,Shows,2
2470,France,2018-05-29 00:00:00.000000,Shows,2
2471,France,2018-05-30 00:00:00.000000,Shows,2
2472,France,2018-05-31 00:00:00.000000,Shows,2
2473,France,2018-06-01 00:00:00.000000,Shows,2
2474,France,2018-06-02 00:00:00.000000,Shows,2
2475,France,2018-06-03 00:00:00.000000,Shows,2
2476,France,2018-06-05 00:00:00.000000,Shows,2
2477,France,2018-06-06 00:00:00.000000,Shows,2
2478,France,2018-06-07 00:00:00.000000,Shows,2
2479,France,2018-06-08 00:00:00.000000,Shows,2
2480,France,2018-06-09 00:00:00.000000,Shows,2
2481,France,2018-06-12 00:00:00.000000,Shows,2
2482,France,2018-06-13 00:00:00.000000,Shows,2
2483,France,2018-06-14 00:00:00.000000,Shows,2
2484,France,2017-11-14 00:00:00.000000,Sports,62
2485,France,2017-11-15 00:00:00.000000,Sports,46
2486,France,2017-11-16 00:00:00.000000,Sports,40
2487,France,2017-11-17 00:00:00.000000,Sports,44
2488,France,2017-11-18 00:00:00.000000,Sports,34
2489,France,2017-11-19 00:00:00.000000,Sports,38
2490,France,2017-11-20 00:00:00.000000,Sports,32
